BookID,Title,AuthorID,GenreID,ISBN,Publisher,PublicationDate,Stock,Price,Photo
3588,Diana: Her New Life,207921,119,0671533983,Simon & Schuster,1994-11-01,13,310.44,http://images.amazon.com/images/P/0671533983.01.LZZZZZZZ.jpg
3589,Best Of Enemies,156828,444,1551662779,MIRA,1997-05-01,7,282.02,http://images.amazon.com/images/P/1551662779.01.LZZZZZZZ.jpg
3590,Innocents Club,156828,444,1551668181,Mira,2000-09-01,13,274.39,http://images.amazon.com/images/P/1551668181.01.LZZZZZZZ.jpg
3591,Guilt By Silence,51705,444,1551660482,MIRA,2000-07-01,6,325.93,http://images.amazon.com/images/P/1551660482.01.LZZZZZZZ.jpg
3592,The Cat Who Saw Red,199012,444,0515090166,Berkley,1986-08-01,3,468.71,http://images.amazon.com/images/P/0515090166.01.LZZZZZZZ.jpg
3593,Certain Prey,201882,444,0425174271,Berkley,2000-03-01,1,311.11,http://images.amazon.com/images/P/0425174271.01.LZZZZZZZ.jpg
3594,Easy Prey,201882,444,039914613X,G.P. Putnam's Sons,2001-03-01,13,207.13,http://images.amazon.com/images/P/039914613X.01.LZZZZZZZ.jpg
3595,Secret Prey,201882,444,0399143823,Putnam Adult,1998-05-01,8,201.46,http://images.amazon.com/images/P/0399143823.01.LZZZZZZZ.jpg
3597,Everywhere That Mary Went,201137,444,0061042935,HarperTorch,2000-01-01,11,220.6,http://images.amazon.com/images/P/0061042935.01.LZZZZZZZ.jpg
3598,Scent Of A Killer (Mira),30937,444,0778320057,MIRA,2003-12-01,12,213.43,http://images.amazon.com/images/P/0778320057.01.LZZZZZZZ.jpg
3599,Mortal Prey,201882,444,0425189864,G. P. Putnam's Sons,2002-05-01,10,311.57,http://images.amazon.com/images/P/0425189864.01.LZZZZZZZ.jpg
3601,The Pleasure of Finding Things Out: The Best Short Works of Richard P. Feynman,202911,1017,0738203491,Basic Books,2000-08-01,10,98.36,http://images.amazon.com/images/P/0738203491.01.LZZZZZZZ.jpg
3603,The Complete Step-By-Step Guide to Home Sewing,23362,284,0801980801,Chilton Book Co,1990-03-01,13,470.25,http://images.amazon.com/images/P/0801980801.01.LZZZZZZZ.jpg
3605,Victoria: Intimate Home: Creating a Private World,136780,558,0688097391,Hearst,2001-12-01,13,279.86,http://images.amazon.com/images/P/0688097391.01.LZZZZZZZ.jpg
3606,Talking Dirty With The Queen Of Clean,65186,558,0743418301,Pocket,2000-09-01,20,389.39,http://images.amazon.com/images/P/0743418301.01.LZZZZZZZ.jpg
3607,Encounter With Tiber,142514,444,0446518549,Grand Central Pub,1996-07-01,17,125.78,http://images.amazon.com/images/P/0446518549.01.LZZZZZZZ.jpg
3608,Bygones,197324,444,051511054X,Putnam Adult,1992-02-01,10,455.02,http://images.amazon.com/images/P/051511054X.01.LZZZZZZZ.jpg
3609,The Clinic,197293,444,0553089226,Bantam,1997-01-01,11,437.32,http://images.amazon.com/images/P/0553089226.01.LZZZZZZZ.jpg
3610,Misty (Wildflowers),201748,444,0671028006,POCKET,1999-07-01,1,143.54,http://images.amazon.com/images/P/0671028006.01.LZZZZZZZ.jpg
3611,Ralph S. Mouse,201738,625,0440475821,HarperCollins,2014-03-01,19,150.86,http://images.amazon.com/images/P/0440475821.01.LZZZZZZZ.jpg
3612,Stolen Blessings,101966,444,042511872X,Berkley,1989-12-01,8,62.49,http://images.amazon.com/images/P/042511872X.01.LZZZZZZZ.jpg
3613,Timothy's Game,101966,444,0425116417,G. P. Putnam's Sons,1988-07-01,16,202.43,http://images.amazon.com/images/P/0425116417.01.LZZZZZZZ.jpg
3614,Capital Crimes,101966,444,042512164X,Putnam Adult,1989-05-01,2,126.04,http://images.amazon.com/images/P/042512164X.01.LZZZZZZZ.jpg
3616,Zoya,201743,444,0440203856,Delacorte Press,1988-06-01,10,498.58,http://images.amazon.com/images/P/0440203856.01.LZZZZZZZ.jpg
3617,Loving,201743,890,0440146844,Harry N. Abrams,1992-09-01,11,190.64,http://images.amazon.com/images/P/0440146844.01.LZZZZZZZ.jpg
3618,I'll Take Manhattan,204383,444,0553264079,"Crown Publishers, Inc.",1986-04-01,11,351.29,http://images.amazon.com/images/P/0553264079.01.LZZZZZZZ.jpg
3620,The Forever King (Forever King Trilogy),105331,444,0812517164,Tor Books,1993-03-01,20,136.43,http://images.amazon.com/images/P/0812517164.01.LZZZZZZZ.jpg
3621,Malice,201743,444,0385306040,Delacorte Press,1996-04-01,13,430.14,http://images.amazon.com/images/P/0385306040.01.LZZZZZZZ.jpg
3622,Journey,201743,444,0385316879,Delacorte Press,2000-10-01,4,482.66,http://images.amazon.com/images/P/0385316879.01.LZZZZZZZ.jpg
3623,The Crush,201648,444,0446527041,Warner Books,2002-10-01,10,380.82,http://images.amazon.com/images/P/0446527041.01.LZZZZZZZ.jpg
3624,Summer of Storms,7815,444,0399146741,Jove,2002-06-01,7,153.01,http://images.amazon.com/images/P/0399146741.01.LZZZZZZZ.jpg
3625,Tell Me Lies,200919,444,0312179405,St. Martin's Paperbacks,1999-03-01,7,99.51,http://images.amazon.com/images/P/0312179405.01.LZZZZZZZ.jpg
3626,Heartbeat,201743,625,0440211891,HarperCollins,2012-12-01,11,242.35,http://images.amazon.com/images/P/0440211891.01.LZZZZZZZ.jpg
3627,Bad Boy,198344,444,0451204956,Dutton Adult,2001-01-01,11,473.49,http://images.amazon.com/images/P/0451204956.01.LZZZZZZZ.jpg
3628,No Greater Love,201743,444,0440213282,Delacorte Press,1991-10-01,1,430.7,http://images.amazon.com/images/P/0440213282.01.LZZZZZZZ.jpg
3630,Huysman's Pets,114334,444,0312942192,St Martins Pr,1986-01-01,19,463.45,http://images.amazon.com/images/P/0312942192.01.LZZZZZZZ.jpg
3631,"So Long, and Thanks for all the Fish",200868,444,0517554399,Random House Value Publishing,1985-03-01,16,448.26,http://images.amazon.com/images/P/0517554399.01.LZZZZZZZ.jpg
3632,Backlash: The Undeclared War Against American Women,204971,1063,0385425074,Anchor,1992-09-01,6,439.79,http://images.amazon.com/images/P/0385425074.01.LZZZZZZZ.jpg
3633,Expose (Mira),43806,444,1551665816,MIRA,2000-11-01,19,235.69,http://images.amazon.com/images/P/1551665816.01.LZZZZZZZ.jpg
3634,The Chocolate War,205083,1247,0394828054,Ember,2004-09-01,3,179.1,http://images.amazon.com/images/P/0394828054.01.LZZZZZZZ.jpg
3635,A Day No Pigs Would Die,208119,1247,0679853065,Laurel Leaf,1994-09-01,1,403.67,http://images.amazon.com/images/P/0679853065.01.LZZZZZZZ.jpg
3636,Gathering Blue,200976,1247,0618055819,Ember,2006-01-01,14,196.99,http://images.amazon.com/images/P/0618055819.01.LZZZZZZZ.jpg
3638,What Your Mother Couldn't Tell You and Your Father Didn't Know: Advanced Relationship Skills for Better Communication and Lasting Intimacy,201452,937,0060171626,Harper,1994-10-01,10,233.69,http://images.amazon.com/images/P/0060171626.01.LZZZZZZZ.jpg
3639,An Old-Fashioned Southern Christmas,181453,444,0843941219,Leisure Books (Mm),1994-11-01,1,338.3,http://images.amazon.com/images/P/0843941219.01.LZZZZZZZ.jpg
3640,Prey,208295,444,078600312X,Tor Books,1992-09-01,4,348.88,http://images.amazon.com/images/P/078600312X.01.LZZZZZZZ.jpg
3641,Realm of Shadows,206476,444,0821772279,Zebra Books,2002-10-01,8,200.47,http://images.amazon.com/images/P/0821772279.01.LZZZZZZZ.jpg
3642,"Rules of Engagement (Governess Brides, Book 2)",204750,444,0380811987,Avon,2016-09-01,19,172.95,http://images.amazon.com/images/P/0380811987.01.LZZZZZZZ.jpg
3643,Beauty,199011,625,0743460537,Aladdin,1989-11-01,20,437.13,http://images.amazon.com/images/P/0743460537.01.LZZZZZZZ.jpg
3644,"Holly (Deveraux, Jude)",201818,444,0743478967,Atria,2003-11-01,16,297.55,http://images.amazon.com/images/P/0743478967.01.LZZZZZZZ.jpg
3645,Petals on the River,201749,444,1568655878,William Morrow Paperbacks,1997-12-01,12,271.41,http://images.amazon.com/images/P/1568655878.01.LZZZZZZZ.jpg
3646,Legends Lake,148319,444,0743467221,Pocket Books,2001-08-01,9,424.35,http://images.amazon.com/images/P/0743467221.01.LZZZZZZZ.jpg
3647,The Reluctant Suitor,201749,444,0061031534,Avon,2003-03-01,19,61.3,http://images.amazon.com/images/P/0061031534.01.LZZZZZZZ.jpg
3648,Hazard,106583,444,0451205804,Signet,2002-05-01,1,89.01,http://images.amazon.com/images/P/0451205804.01.LZZZZZZZ.jpg
3649,Emilie's Creative Home Organizer,165826,558,1565073193,Harvest House Pub,1995-02-01,20,243.53,http://images.amazon.com/images/P/1565073193.01.LZZZZZZZ.jpg
3650,Uncle Tom's Cabin,205000,444,0451523024,Signet Classics,1966-02-01,20,497.09,http://images.amazon.com/images/P/0451523024.01.LZZZZZZZ.jpg
3651,The Cat Who Talked Turkey,199012,444,0399151079,Putnam,2004-01-01,19,133.63,http://images.amazon.com/images/P/0399151079.01.LZZZZZZZ.jpg
3652,The Reluctant Suitor,201749,444,0060185708,Avon,2003-03-01,20,111.49,http://images.amazon.com/images/P/0060185708.01.LZZZZZZZ.jpg
3653,The Seduction (Berkley Sensation),187042,444,0425194868,Berkley,2004-03-01,15,193.58,http://images.amazon.com/images/P/0425194868.01.LZZZZZZZ.jpg
3654,The Courtship,203684,444,0515127213,Berkley,2000-01-01,20,126.75,http://images.amazon.com/images/P/0515127213.01.LZZZZZZZ.jpg
3657,A Day at the Beach,174277,625,068985482X,Simon Spotlight/Nickelodeon,2003-05-01,14,160.05,http://images.amazon.com/images/P/068985482X.01.LZZZZZZZ.jpg
3659,Shady Lady,190318,444,0553584901,Bantam,2004-02-01,13,206.38,http://images.amazon.com/images/P/0553584901.01.LZZZZZZZ.jpg
3660,Alaska,205315,444,0394551540,Random House,1988-05-01,4,468.04,http://images.amazon.com/images/P/0394551540.01.LZZZZZZZ.jpg
3661,The Sands of Time,198499,444,0688065716,William Morrow,1988-01-01,5,260.48,http://images.amazon.com/images/P/0688065716.01.LZZZZZZZ.jpg
3662,Mexico,205315,444,0449221873,Random House,1992-10-01,3,77.65,http://images.amazon.com/images/P/0449221873.01.LZZZZZZZ.jpg
3664,Comeback,205853,119,0449219569,Zondervan,1990-03-01,20,330.78,http://images.amazon.com/images/P/0449219569.01.LZZZZZZZ.jpg
3665,If She Only Knew,209443,444,0821767089,Zebra,2000-10-01,17,85.67,http://images.amazon.com/images/P/0821767089.01.LZZZZZZZ.jpg
3667,My Gal Sunday,197501,444,0684832291,Simon & Schuster,1996-10-01,14,449.71,http://images.amazon.com/images/P/0684832291.01.LZZZZZZZ.jpg
3668,The Cat Who Said Cheese,199012,444,0515120278,Putnam,1996-02-01,4,195.66,http://images.amazon.com/images/P/0515120278.01.LZZZZZZZ.jpg
3669,Indian Givers: How the Indians of the Americas Transformed the World,198203,669,0449904962,Ballantine Books,1989-11-01,6,458.04,http://images.amazon.com/images/P/0449904962.01.LZZZZZZZ.jpg
3670,Politically Correct Holiday Stories: For an Enlightened Yuletide Season,110669,564,0028604202,"John Wiley & Sons, Inc.",1995-10-01,2,460.89,http://images.amazon.com/images/P/0028604202.01.LZZZZZZZ.jpg
3671,Antarctica,205794,444,0553100637,Bantam,1998-07-01,5,221.06,http://images.amazon.com/images/P/0553100637.01.LZZZZZZZ.jpg
3672,Revenge of the Middle-Aged Woman,104974,444,0670032069,Viking,2003-02-01,6,343.2,http://images.amazon.com/images/P/0670032069.01.LZZZZZZZ.jpg
3673,Nothing but the Rent,163266,444,0525943064,Dutton Adult,1998-04-01,15,225.41,http://images.amazon.com/images/P/0525943064.01.LZZZZZZZ.jpg
3674,Best Friends,143206,444,1573229350,Riverhead Books,2002-06-01,14,118.3,http://images.amazon.com/images/P/1573229350.01.LZZZZZZZ.jpg
3675,Riptide,197491,444,0446607177,G. P. Putnam's Sons,2000-07-01,9,92.06,http://images.amazon.com/images/P/0446607177.01.LZZZZZZZ.jpg
3676,Vertical Run,47992,444,0553573926,Bantam,1995-08-01,7,179.6,http://images.amazon.com/images/P/0553573926.01.LZZZZZZZ.jpg
3677,In the Presence of the Enemy,201772,444,0553576089,Bantam Books,1996-03-01,7,166.21,http://images.amazon.com/images/P/0553576089.01.LZZZZZZZ.jpg
3678,Standoff,201648,444,0446609617,Grand Central Publishing,2000-05-01,13,315.05,http://images.amazon.com/images/P/0446609617.01.LZZZZZZZ.jpg
3680,Final Seconds,106450,444,1575663643,Pinnacle,2008-09-01,4,316.57,http://images.amazon.com/images/P/1575663643.01.LZZZZZZZ.jpg
3681,Heartbreaker,198231,444,0446608912,Pocket Books,2001-09-01,5,437.96,http://images.amazon.com/images/P/0446608912.01.LZZZZZZZ.jpg
3683,Half a Heart,27255,444,0312278306,Picador,2001-05-01,5,308.54,http://images.amazon.com/images/P/0312278306.01.LZZZZZZZ.jpg
3686,"Samurai Girl: Real Bout High School, Book 5",95350,1247,159182107X,Tokyopop,2003-02-01,3,451.23,http://images.amazon.com/images/P/159182107X.01.LZZZZZZZ.jpg
3687,"Real Bout High School, Book 4",95350,1247,1591820219,TokyoPop,2002-10-01,18,282.31,http://images.amazon.com/images/P/1591820219.01.LZZZZZZZ.jpg
3689,The Boxes,203925,625,0141308109,Puffin Books,2000-08-01,15,370.14,http://images.amazon.com/images/P/0141308109.01.LZZZZZZZ.jpg
3690,The Engines of God,107228,444,0441002846,Ace,1995-12-01,12,271.63,http://images.amazon.com/images/P/0441002846.01.LZZZZZZZ.jpg
3692,An OCEAN IN IOWA: A NOVEL,105892,444,068485970X,Touchstone,1999-04-01,14,392.69,http://images.amazon.com/images/P/068485970X.01.LZZZZZZZ.jpg
3693,Dave Barry's Greatest Hits,202387,564,0449904067,Ballantine Books,1989-05-01,19,242.74,http://images.amazon.com/images/P/0449904067.01.LZZZZZZZ.jpg
3694,The Children,198718,903,0679415610,Random House,1998-03-01,2,102.78,http://images.amazon.com/images/P/0679415610.01.LZZZZZZZ.jpg
3695,The Finishing School,203403,444,0380698692,Viking,1985-02-01,13,138.37,http://images.amazon.com/images/P/0380698692.01.LZZZZZZZ.jpg
3696,Father Melancholy's Daughter,203403,444,0380703149,William Morrow & Co,1991-02-01,11,130.02,http://images.amazon.com/images/P/0380703149.01.LZZZZZZZ.jpg
3697,A Southern Family,203403,444,0380703130,William Morrow & Co,1987-10-01,1,401.12,http://images.amazon.com/images/P/0380703130.01.LZZZZZZZ.jpg
3698,A Mother and Two Daughters,203403,444,0380615983,Viking Adult,1982-01-01,5,469.65,http://images.amazon.com/images/P/0380615983.01.LZZZZZZZ.jpg
3699,The Blue Jay's Dance: A Birth Year,201041,1063,0060171324,HarperCollins,1995-04-01,17,287.08,http://images.amazon.com/images/P/0060171324.01.LZZZZZZZ.jpg
3700,Among Friends,85831,119,0963355554,North Point Press,1982-01-01,13,382.79,http://images.amazon.com/images/P/0963355554.01.LZZZZZZZ.jpg
3701,That Camden Summer,197324,444,0399141200,Jove,1997-03-01,11,65.05,http://images.amazon.com/images/P/0399141200.01.LZZZZZZZ.jpg
3702,The Waiting Child: How the Faith and Love of One Orphan Saved the Life of Another,183315,432,0312309635,St Martin's Press,2003-03-01,2,221.47,http://images.amazon.com/images/P/0312309635.01.LZZZZZZZ.jpg
3703,"Queen Bees and Wannabes: Helping Your Daughter Survive Cliques, Gossip, Boyfriends, and Other Realities of Adolescence",113232,432,0609609459,Three Rivers Press,2002-03-01,9,398.72,http://images.amazon.com/images/P/0609609459.01.LZZZZZZZ.jpg
3704,Rogue Planet (Star Wars),202709,444,0345435400,LucasBooks,2000-05-01,12,245.86,http://images.amazon.com/images/P/0345435400.01.LZZZZZZZ.jpg
3705,The Grass Dancer,171446,444,0425149625,Berkley,1995-08-01,10,72.04,http://images.amazon.com/images/P/0425149625.01.LZZZZZZZ.jpg
3706,Rainbow's End,201776,444,0446400173,Knopf,1995-05-01,14,213.42,http://images.amazon.com/images/P/0446400173.01.LZZZZZZZ.jpg
3707,Nemesis,201669,444,0451200187,Doubleday,1989-09-01,7,173.01,http://images.amazon.com/images/P/0451200187.01.LZZZZZZZ.jpg
3709,Father Melancholy's Daughter,203403,444,0380729865,William Morrow & Co,1991-02-01,20,229.53,http://images.amazon.com/images/P/0380729865.01.LZZZZZZZ.jpg
3710,Murder After Hours,201669,444,0440159229,Dell Pub Co,1982-11-01,7,473.47,http://images.amazon.com/images/P/0440159229.01.LZZZZZZZ.jpg
3712,Howard Dean In His Own Words,112328,903,0312330731,St. Martin's Griffin,2003-11-01,13,454.91,http://images.amazon.com/images/P/0312330731.01.LZZZZZZZ.jpg
3713,Shattered,205853,444,0399146601,G. P. Putnam's Sons,2000-01-01,18,74.04,http://images.amazon.com/images/P/0399146601.01.LZZZZZZZ.jpg
3714,Dragonsdawn,198188,444,0345362861,Del Rey,1988-12-01,9,407.64,http://images.amazon.com/images/P/0345362861.01.LZZZZZZZ.jpg
3715,High Hearts,205173,444,0553261258,Bantam,1987-05-01,6,70.34,http://images.amazon.com/images/P/0553261258.01.LZZZZZZZ.jpg
3716,Caliban's Hour,201541,444,0061052043,Harper Prism,1994-12-01,11,154.03,http://images.amazon.com/images/P/0061052043.01.LZZZZZZZ.jpg
3717,The Bush Dyslexicon: Observations on a National Disorder,106007,119,0393322963,W W Norton & Co Inc,2001-05-01,2,207.83,http://images.amazon.com/images/P/0393322963.01.LZZZZZZZ.jpg
3718,Starbridge,104482,444,0441783295,Ace,1989-09-01,16,328.99,http://images.amazon.com/images/P/0441783295.01.LZZZZZZZ.jpg
3719,The Captive,205902,444,0590416243,Doubleday,1989-09-01,8,119.31,http://images.amazon.com/images/P/0590416243.01.LZZZZZZZ.jpg
3720,Maximum Light,203800,444,0812540379,Tor Books,1997-11-01,5,98.53,http://images.amazon.com/images/P/0812540379.01.LZZZZZZZ.jpg
3722,Joy School,201666,444,0679449434,Random House,1997-03-01,1,175.95,http://images.amazon.com/images/P/0679449434.01.LZZZZZZZ.jpg
3723,Singing in the Comeback Choir,150458,444,0399142983,Putnam Adult,1998-02-01,3,168.67,http://images.amazon.com/images/P/0399142983.01.LZZZZZZZ.jpg
3724,Missing Pieces,201753,444,0385485212,Doubleday,1997-07-01,5,402.4,http://images.amazon.com/images/P/0385485212.01.LZZZZZZZ.jpg
3726,The Inheritance,201161,444,0140277293,MIRA,2000-01-01,3,77.19,http://images.amazon.com/images/P/0140277293.01.LZZZZZZZ.jpg
3727,A Woman of Means (Southern Writers Series),203413,444,0380700999,Avon Books,1986-04-01,19,131.59,http://images.amazon.com/images/P/0380700999.01.LZZZZZZZ.jpg
3728,A Song Flung Up to Heaven,201083,119,0375507477,Random House,2002-04-01,14,140.76,http://images.amazon.com/images/P/0375507477.01.LZZZZZZZ.jpg
3730,Legacy,205315,1063,0394564324,Random House,1987-07-01,20,99.45,http://images.amazon.com/images/P/0394564324.01.LZZZZZZZ.jpg
3731,"They Went That-A-Way: How the Famous, the Infamous, and the Great Died",94168,119,0345362500,Simon & Schuster,1988-06-01,17,202.72,http://images.amazon.com/images/P/0345362500.01.LZZZZZZZ.jpg
3732,Irresistible (Banning Sisters Trilogy),201754,444,0743410602,Pocket Books,2002-09-01,3,141.82,http://images.amazon.com/images/P/0743410602.01.LZZZZZZZ.jpg
3733,In the Year of the Boar and Jackie Robinson,153052,625,0064401758,HarperCollins,2019-04-01,2,348.83,http://images.amazon.com/images/P/0064401758.01.LZZZZZZZ.jpg
3734,Home Run (Harvest Original),207138,1097,0156011549,Harvest Books,2001-06-01,11,240.97,http://images.amazon.com/images/P/0156011549.01.LZZZZZZZ.jpg
3735,Perfect Match,24667,444,0449218201,Washington Square Press,2003-02-01,13,479.14,http://images.amazon.com/images/P/0449218201.01.LZZZZZZZ.jpg
3736,Was It Something I Said,6108,444,0671025864,Washington Square Press,1998-12-01,5,407.47,http://images.amazon.com/images/P/0671025864.01.LZZZZZZZ.jpg
3737,The Winston Brothers,207334,444,0515131733,Berkley,2001-12-01,13,267.74,http://images.amazon.com/images/P/0515131733.01.LZZZZZZZ.jpg
3738,The Establishment,204382,444,0395281601,Houghton Mifflin Harcourt,1979-09-01,19,102.08,http://images.amazon.com/images/P/0395281601.01.LZZZZZZZ.jpg
3739,Schott's Original Miscellany,114573,964,1582343497,Bloomsbury USA,2003-08-01,12,189.35,http://images.amazon.com/images/P/1582343497.01.LZZZZZZZ.jpg
3740,Help!: An Absolutely Indispensable Guide to Life for Girls! (American Girl Library),112144,626,1562472305,Amer Girl Pub,1995-09-01,2,133.09,http://images.amazon.com/images/P/1562472305.01.LZZZZZZZ.jpg
3741,Dave Barry's Complete Guide to Guys,202387,564,0449910261,Ballantine Books,1996-04-01,14,156.57,http://images.amazon.com/images/P/0449910261.01.LZZZZZZZ.jpg
3742,Christmas in America: Images of the Holiday Season by 100 of America's Leading Photographers,169538,1063,0002179687,Collins Pub San Francisco,1991-11-01,13,150.75,http://images.amazon.com/images/P/0002179687.01.LZZZZZZZ.jpg
3743,Exclusive,201648,444,0446519782,Warner Books,1996-07-01,9,211.3,http://images.amazon.com/images/P/0446519782.01.LZZZZZZZ.jpg
3744,A Little Princess,201023,625,0064401871,HarperCollins,1998-12-01,7,207.73,http://images.amazon.com/images/P/0064401871.01.LZZZZZZZ.jpg
3749,The Courage to Be Rich: Creating a Life of Material and Spiritual Abundance,198953,150,1573221252,Riverhead Hardcover,1999-03-01,12,216.3,http://images.amazon.com/images/P/1573221252.01.LZZZZZZZ.jpg
